price,vehicleType,yearOfRegistration,gearbox,kilometer,monthOfRegistration,fuelType,notRepairedDamage
3490,small_car,2007,manual,60000,4,petrol,no
3490,small_car,2009,manual,90000,3,petrol,no
800,small_car,1998,manual,150000,12,petrol,no
1990,small_car,2005,manual,150000,10,diesel,no
9999,suv,2007,automatic,100000,4,petrol,yes
1999,small_car,2005,manual,150000,7,petrol,no
4300,convertible,2004,manual,80000,11,petrol,no
3200,small_car,2010,manual,70000,7,petrol,yes
2600,small_car,2009,manual,150000,6,diesel,yes
650,small_car,2000,manual,125000,5,petrol,no
2690,convertible,2002,automatic,150000,2,petrol,no
2400,small_car,2004,manual,150000,10,diesel,no
1200,small_car,2001,manual,150000,5,petrol,no
1150,coupe,1998,manual,150000,2,petrol,no
2900,small_car,2006,manual,50000,4,petrol,no
4900,small_car,2010,manual,80000,3,petrol,no
2990,small_car,2007,manual,150000,8,diesel,no
1299,small_car,2003,manual,150000,3,petrol,no
1299,small_car,2001,manual,125000,8,petrol,no
1200,small_car,2002,manual,150000,3,petrol,no
1000,small_car,1999,manual,5000,0,petrol,yes
2500,convertible,1996,manual,125000,0,petrol,no
2500,small_car,2004,manual,150000,3,diesel,no
150,small_car,2000,manual,100000,10,petrol,yes
8900,convertible,2005,manual,150000,12,petrol,no
1599,small_car,2002,manual,150000,8,petrol,no
4000,coupe,1999,manual,150000,5,petrol,no
800,coupe,1999,manual,150000,0,petrol,yes
1650,small_car,2000,manual,150000,1,petrol,no
5490,small_car,2012,manual,50000,11,petrol,no
1950,convertible,1998,manual,150000,1,petrol,no
1450,small_car,2003,manual,150000,9,diesel,no
2000,coupe,2000,automatic,150000,0,petrol,no
2499,small_car,2003,manual,100000,8,petrol,no
3599,coupe,2001,manual,150000,3,petrol,no
2276,convertible,1997,manual,150000,10,petrol,no
450,small_car,2001,manual,80000,12,petrol,no
4990,suv,2004,manual,150000,3,diesel,no
600,small_car,2002,manual,150000,4,petrol,yes
9299,convertible,2007,manual,125000,4,petrol,no
1999,small_car,2000,manual,125000,1,petrol,no
6500,suv,2006,manual,150000,6,diesel,no
8999,convertible,2009,manual,80000,2,diesel,no
1250,small_car,1994,manual,125000,10,petrol,no
8800,convertible,2010,manual,80000,6,diesel,no
6600,small_car,2009,manual,100000,6,petrol,no
1150,small_car,2000,manual,150000,11,petrol,no
950,small_car,2000,manual,150000,4,petrol,no
500,small_car,1997,manual,150000,3,petrol,no
2200,suv,1993,manual,150000,4,petrol,no
1599,small_car,2005,manual,80000,8,petrol,no
4999,small_car,2011,manual,150000,1,diesel,no
899,coupe,1995,manual,150000,8,petrol,no
3950,small_car,2009,manual,80000,12,petrol,no
4250,suv,2001,automatic,150000,6,petrol,no
950,convertible,1996,manual,150000,4,petrol,no
370,convertible,1994,manual,150000,8,petrol,no
1890,coupe,2001,manual,150000,2,petrol,no
1299,small_car,2001,manual,150000,1,petrol,no
350,small_car,2000,manual,150000,6,petrol,yes
390,small_car,1997,manual,150000,7,petrol,no
3300,coupe,1999,manual,150000,4,petrol,no
1199,suv,2001,manual,150000,7,petrol,yes
4500,convertible,2000,manual,150000,6,petrol,no
999,small_car,1998,manual,150000,5,petrol,no
500,small_car,1999,manual,150000,0,petrol,no
3000,small_car,2005,manual,150000,10,petrol,no
3560,coupe,2000,manual,150000,1,petrol,no
2300,small_car,2003,manual,150000,0,petrol,no
4990,convertible,2006,manual,60000,3,petrol,no
1990,coupe,2001,manual,150000,12,diesel,no
5450,small_car,2007,manual,100000,12,petrol,no
3000,coupe,1995,manual,80000,5,petrol,no
299,small_car,2002,manual,150000,3,petrol,no
1000,small_car,2002,manual,150000,11,petrol,no
3999,small_car,2006,manual,150000,4,petrol,no
3300,small_car,2006,manual,60000,7,petrol,no
7500,small_car,2014,manual,10000,3,petrol,no
8500,suv,2003,automatic,150000,7,diesel,no
3900,convertible,2006,manual,125000,3,petrol,no
1899,small_car,2006,manual,150000,6,petrol,no
1000,small_car,2001,manual,150000,2,petrol,no
2300,convertible,2001,manual,150000,9,petrol,no
3700,small_car,2007,manual,125000,5,petrol,no
2200,small_car,2007,manual,80000,10,petrol,no
4200,small_car,2009,manual,125000,10,petrol,no
1150,small_car,1998,manual,150000,10,petrol,no
9350,coupe,2008,manual,150000,9,diesel,no
1150,small_car,2002,manual,150000,4,diesel,no
1780,small_car,2004,manual,90000,2,petrol,yes
6600,suv,2002,automatic,150000,3,petrol,no
1500,convertible,1995,manual,20000,8,petrol,no
550,small_car,1992,manual,150000,7,petrol,no
4000,small_car,2008,manual,100000,9,petrol,no
2999,small_car,2005,manual,150000,5,petrol,no
6200,small_car,2009,manual,150000,11,diesel,no
3550,small_car,2008,manual,125000,3,petrol,no
800,small_car,2000,manual,125000,3,petrol,no
650,small_car,1997,manual,80000,6,petrol,no
2250,small_car,2006,manual,125000,6,petrol,yes
3100,small_car,2005,manual,70000,2,petrol,no
2250,small_car,2002,manual,150000,10,diesel,no
1790,coupe,2001,manual,150000,6,petrol,no
850,small_car,1998,manual,150000,8,petrol,no
4500,convertible,2006,manual,125000,0,petrol,no
1590,coupe,1996,manual,150000,6,petrol,no
150,small_car,1998,manual,125000,8,petrol,yes
3500,small_car,2006,manual,150000,4,petrol,no
4450,convertible,2004,manual,150000,4,petrol,no
5500,convertible,2005,automatic,150000,4,petrol,no
700,small_car,2000,manual,150000,3,diesel,no
3300,convertible,2003,manual,125000,3,petrol,no
1700,small_car,2003,manual,150000,3,petrol,no
1450,small_car,2002,manual,100000,9,petrol,no
1600,coupe,1996,manual,150000,3,petrol,no
2900,convertible,1995,manual,150000,2,petrol,no
1950,small_car,2001,manual,150000,8,petrol,no
3800,small_car,2007,manual,125000,12,petrol,no
5900,coupe,2001,manual,90000,11,petrol,no
3800,suv,2004,manual,150000,3,petrol,no
4444,coupe,2002,automatic,150000,9,petrol,yes
3800,small_car,2006,manual,125000,12,petrol,no
4999,convertible,1999,manual,150000,7,petrol,no
6900,convertible,2008,manual,125000,5,petrol,no
3250,small_car,2009,manual,90000,3,petrol,no
1599,convertible,1997,manual,150000,8,petrol,no
590,small_car,2000,manual,70000,3,petrol,no
3800,coupe,1994,automatic,125000,12,petrol,no
7399,convertible,2009,manual,150000,2,petrol,no
1400,small_car,2002,automatic,125000,12,petrol,no
4499,small_car,2009,manual,100000,6,petrol,no
1200,small_car,2001,manual,125000,2,petrol,no
9980,small_car,2010,manual,60000,3,diesel,no
1100,small_car,2001,manual,150000,3,petrol,no
4300,convertible,2006,manual,100000,9,petrol,no
3299,coupe,2002,automatic,150000,5,petrol,no
500,small_car,2001,manual,100000,7,petrol,yes
750,small_car,2001,manual,80000,8,petrol,no
5999,small_car,2005,manual,150000,5,petrol,no
5500,small_car,2008,manual,90000,9,petrol,no
5590,small_car,2009,manual,50000,5,petrol,no
7600,suv,2006,manual,150000,10,diesel,no
5990,small_car,2006,manual,70000,6,petrol,no
3290,small_car,2006,manual,150000,3,diesel,no
790,small_car,2001,manual,150000,12,diesel,no
490,small_car,1995,manual,150000,5,petrol,no
2000,small_car,2001,manual,125000,5,petrol,no
450,convertible,1995,manual,150000,2,petrol,yes
3300,small_car,2004,manual,70000,11,petrol,no
8290,small_car,2008,manual,70000,7,petrol,no
2990,coupe,1991,automatic,150000,4,petrol,no
4500,convertible,2005,manual,90000,6,petrol,no
6900,small_car,2009,manual,150000,2,petrol,no
500,small_car,1993,manual,150000,4,petrol,no
2850,small_car,2006,manual,150000,5,petrol,no
350,small_car,1993,manual,150000,0,petrol,no
9900,suv,2003,manual,125000,9,petrol,no
700,small_car,1999,manual,150000,1,petrol,no
4490,small_car,2009,manual,90000,6,petrol,no
750,small_car,1999,manual,125000,12,petrol,no
750,small_car,2000,manual,150000,6,petrol,no
2590,small_car,2003,automatic,90000,9,petrol,no
1500,small_car,2001,manual,125000,8,petrol,no
550,small_car,1999,manual,150000,7,petrol,yes
1200,small_car,1991,manual,150000,1,petrol,no
750,small_car,2009,manual,90000,9,petrol,yes
3700,small_car,2006,manual,150000,2,petrol,no
1450,coupe,1996,manual,150000,7,petrol,no
2200,small_car,2004,manual,150000,5,petrol,no
6500,small_car,2010,automatic,90000,9,diesel,no
3699,small_car,2003,manual,100000,11,petrol,no
3400,small_car,2006,manual,40000,9,petrol,no
700,small_car,2000,manual,150000,0,petrol,yes
2700,coupe,1996,manual,150000,12,petrol,no
250,small_car,1997,manual,125000,6,petrol,yes
2000,small_car,2004,manual,150000,12,petrol,yes
899,small_car,1996,manual,150000,4,petrol,no
690,small_car,2000,manual,150000,8,petrol,no
800,small_car,2000,manual,125000,8,petrol,no
950,small_car,1998,manual,150000,0,petrol,no
500,small_car,2001,manual,150000,1,petrol,no
1300,small_car,1995,manual,90000,8,petrol,no
1350,small_car,2006,manual,150000,6,petrol,no
2400,coupe,1996,manual,150000,6,petrol,no
1000,small_car,2002,manual,150000,0,petrol,no
5000,small_car,2004,automatic,150000,11,diesel,no
1990,small_car,2006,manual,90000,5,petrol,no
9500,small_car,2010,manual,70000,6,petrol,no
3800,small_car,2008,manual,70000,11,petrol,no
4950,small_car,2012,manual,40000,6,petrol,no
3690,coupe,2003,manual,150000,1,petrol,no
3250,small_car,2002,manual,150000,11,petrol,no
1999,small_car,2001,automatic,100000,8,petrol,no
899,small_car,1998,manual,60000,7,petrol,no
9990,convertible,2008,manual,100000,3,petrol,no
2900,coupe,2001,automatic,150000,4,petrol,yes
550,small_car,1994,automatic,150000,10,petrol,no
3650,suv,1997,manual,125000,7,petrol,no
2399,small_car,2004,manual,100000,1,petrol,no
8300,small_car,2011,manual,80000,9,petrol,no
1300,small_car,2002,manual,150000,11,petrol,no
250,small_car,1996,manual,150000,12,petrol,no
9000,convertible,2008,manual,60000,5,petrol,no
4200,small_car,2013,manual,70000,9,petrol,no
6800,small_car,2012,manual,20000,7,petrol,no
5499,small_car,2011,manual,90000,9,petrol,no
2300,small_car,2006,manual,100000,2,petrol,yes
6499,small_car,2009,automatic,150000,10,diesel,no
1000,small_car,1997,manual,150000,10,petrol,no
1000,small_car,1997,manual,150000,0,petrol,no
750,small_car,2006,manual,90000,5,petrol,no
6450,convertible,2003,automatic,150000,5,petrol,no
6990,convertible,2008,manual,100000,4,petrol,no
4800,convertible,2004,manual,100000,4,petrol,no
2190,coupe,1992,manual,150000,8,petrol,yes
2900,small_car,2008,manual,150000,1,petrol,yes
3500,small_car,2002,manual,150000,7,petrol,no
3350,small_car,2004,manual,150000,9,petrol,no
2799,small_car,2009,manual,125000,2,petrol,no
1600,small_car,2005,manual,150000,8,petrol,no
890,small_car,2005,manual,150000,9,petrol,no
1850,convertible,2000,manual,125000,4,petrol,no
3500,coupe,2002,manual,150000,2,petrol,no
5300,coupe,2007,manual,150000,7,diesel,no
2990,small_car,2006,manual,60000,8,petrol,no
9290,coupe,2009,manual,150000,5,petrol,no
1900,small_car,2004,automatic,70000,6,petrol,yes
1750,small_car,2005,manual,150000,6,petrol,no
3450,small_car,2005,manual,150000,8,diesel,no
1200,small_car,2001,manual,150000,1,petrol,no
350,small_car,2000,manual,150000,7,petrol,yes
580,small_car,1996,manual,150000,11,petrol,no
4500,coupe,2004,automatic,150000,8,petrol,no
200,small_car,1999,manual,150000,9,petrol,no
1150,small_car,1998,automatic,125000,6,petrol,no
3900,small_car,2005,automatic,150000,6,petrol,no
600,small_car,1999,manual,150000,6,petrol,yes
3900,small_car,2007,manual,90000,2,petrol,no
1300,small_car,2004,manual,150000,1,petrol,yes
9200,coupe,2009,manual,125000,8,petrol,no
2150,small_car,2003,manual,100000,3,petrol,no
9450,convertible,2004,manual,150000,7,petrol,no
2650,small_car,2004,manual,150000,4,petrol,yes
2900,small_car,2006,manual,125000,8,petrol,no
999,small_car,2000,manual,150000,3,petrol,no
800,small_car,2001,manual,150000,1,petrol,yes
550,small_car,1998,manual,150000,7,petrol,yes
5555,convertible,1998,manual,60000,8,petrol,no
3149,small_car,2008,manual,125000,2,petrol,no
850,small_car,2000,manual,150000,8,petrol,no
1550,small_car,1996,manual,150000,11,petrol,no
990,coupe,1999,manual,150000,9,petrol,no
7999,convertible,2013,automatic,50000,5,petrol,no
1950,convertible,1999,manual,150000,5,petrol,no
3500,small_car,2008,manual,125000,1,petrol,no
250,small_car,2001,manual,150000,9,petrol,yes
3450,convertible,2006,manual,90000,5,petrol,no
800,small_car,1999,manual,150000,9,petrol,no
1100,small_car,2006,manual,150000,4,petrol,yes
2299,small_car,2002,manual,150000,1,diesel,no
3750,small_car,2008,manual,150000,12,petrol,no
1999,small_car,2006,manual,150000,9,petrol,no
3950,suv,2004,manual,150000,6,diesel,no
6300,suv,2010,manual,100000,12,petrol,no
1150,small_car,2000,manual,125000,11,petrol,no
8999,small_car,2012,manual,20000,10,petrol,no
2400,convertible,1997,manual,150000,7,petrol,no
2199,small_car,2004,manual,60000,2,petrol,no
500,small_car,2000,manual,150000,2,petrol,yes
800,small_car,1997,automatic,150000,3,petrol,no
6390,convertible,2007,manual,125000,12,petrol,no
1600,small_car,1999,manual,150000,3,petrol,no
990,small_car,2001,manual,150000,9,petrol,no
2400,coupe,1992,manual,150000,9,petrol,no
3150,suv,1993,automatic,150000,3,petrol,no
500,small_car,2002,manual,150000,5,petrol,yes
7990,small_car,2009,manual,50000,12,petrol,no
1000,small_car,1999,manual,150000,8,petrol,yes
9800,convertible,2006,manual,60000,11,petrol,no
4499,small_car,2010,manual,70000,7,petrol,no
8800,small_car,2012,manual,40000,9,petrol,no
1500,small_car,2001,automatic,150000,2,petrol,no
2200,coupe,1996,manual,150000,11,petrol,no
800,small_car,2001,automatic,150000,6,petrol,yes
1150,small_car,1998,manual,100000,3,petrol,no
1990,small_car,2004,manual,125000,1,petrol,no
3900,convertible,2001,manual,125000,3,petrol,no
7500,convertible,2008,manual,80000,10,petrol,no
3600,small_car,2003,manual,150000,2,petrol,no
4800,coupe,2007,manual,70000,4,petrol,no
4150,small_car,2009,manual,50000,10,petrol,no
9200,small_car,2011,manual,125000,6,diesel,yes
7490,small_car,2012,manual,40000,9,petrol,no
4444,convertible,2002,manual,70000,11,petrol,no
350,small_car,2001,manual,150000,1,petrol,no
2850,small_car,2006,manual,150000,4,petrol,no
170,small_car,1997,manual,150000,0,petrol,yes
1000,small_car,2000,manual,150000,4,petrol,no
3390,suv,2003,automatic,150000,1,diesel,no
8888,convertible,2004,automatic,150000,6,diesel,no
6950,suv,2005,automatic,125000,9,petrol,no
1650,small_car,2002,manual,150000,6,petrol,no
5900,coupe,2005,manual,150000,3,petrol,no
2000,coupe,2000,manual,60000,10,petrol,no
1300,small_car,2000,manual,150000,3,petrol,no
1399,small_car,2000,manual,150000,6,petrol,no
2750,small_car,2003,manual,70000,10,petrol,no
2990,small_car,2003,manual,100000,7,petrol,no
999,small_car,2002,manual,150000,5,petrol,no
1000,coupe,2003,manual,150000,6,diesel,no
999,coupe,2000,manual,150000,12,petrol,no
350,small_car,1996,manual,150000,0,petrol,yes
900,small_car,1998,manual,125000,7,petrol,no
4000,small_car,2007,manual,80000,10,petrol,no
5500,small_car,2012,manual,50000,3,petrol,no
1150,small_car,2001,manual,150000,12,petrol,no
5950,small_car,2013,manual,30000,3,petrol,no
2490,suv,1999,automatic,150000,4,petrol,no
5900,small_car,2010,manual,70000,3,petrol,no
6250,small_car,2009,manual,50000,11,petrol,no
1490,suv,1997,manual,150000,7,diesel,no
1790,small_car,2005,manual,150000,12,petrol,no
7950,convertible,1990,manual,150000,3,petrol,no
2700,small_car,2001,manual,150000,12,petrol,yes
2350,small_car,2002,manual,150000,2,petrol,no
4700,small_car,2007,manual,150000,4,petrol,no
2790,convertible,2000,manual,150000,1,petrol,no
5890,convertible,2003,manual,150000,6,petrol,no
8700,suv,2008,manual,60000,11,diesel,no
1650,small_car,2000,manual,100000,10,petrol,no
1650,small_car,1995,manual,150000,5,petrol,no
3000,coupe,2002,automatic,150000,6,petrol,no
1300,small_car,2001,manual,150000,12,petrol,no
8500,convertible,1998,automatic,100000,7,petrol,no
2999,coupe,1999,manual,150000,4,petrol,no
3950,convertible,2005,manual,70000,1,petrol,no
8500,suv,2004,automatic,150000,4,diesel,no
6999,convertible,2004,automatic,80000,12,petrol,no
3600,small_car,2009,manual,125000,3,petrol,no
3200,small_car,2009,manual,125000,4,petrol,no
1111,small_car,2001,manual,150000,9,petrol,no
5500,coupe,1995,manual,150000,8,petrol,no
6700,small_car,2010,manual,30000,8,petrol,no
1150,small_car,1999,manual,150000,11,petrol,no
990,small_car,2002,manual,150000,5,petrol,no
450,small_car,1996,manual,150000,4,petrol,no
1750,coupe,1999,manual,150000,3,petrol,no
5800,small_car,2011,manual,150000,12,diesel,no
7500,small_car,2011,manual,100000,0,petrol,no
1100,small_car,1995,manual,125000,2,petrol,no
629,small_car,1996,manual,150000,0,petrol,no
8790,small_car,2010,manual,50000,1,petrol,no
8699,convertible,2012,manual,90000,5,petrol,no
8150,small_car,2010,manual,60000,12,diesel,no
400,small_car,1996,manual,150000,3,petrol,no
4390,coupe,1999,manual,80000,10,petrol,no
300,small_car,1995,automatic,70000,3,petrol,yes
3500,small_car,2007,manual,100000,7,petrol,no
7500,coupe,2002,automatic,150000,6,petrol,no
5990,small_car,2009,manual,90000,1,diesel,no
3300,convertible,2002,manual,60000,3,petrol,no
3950,small_car,2010,manual,125000,3,petrol,no
5399,coupe,2008,manual,150000,8,diesel,no
1450,small_car,2004,manual,150000,4,diesel,no
950,small_car,1996,manual,150000,7,petrol,no
7997,suv,2004,manual,150000,3,diesel,no
2200,small_car,2003,manual,125000,6,petrol,no
250,small_car,1996,manual,150000,6,petrol,yes
600,small_car,1999,manual,150000,6,petrol,no
2350,small_car,2006,manual,80000,8,petrol,no
3800,small_car,2005,manual,125000,6,petrol,yes
1250,small_car,2001,manual,150000,7,petrol,no
3150,small_car,2003,manual,150000,6,petrol,no
3500,small_car,2003,manual,70000,10,petrol,no
3900,small_car,2011,manual,90000,6,petrol,no
500,small_car,1999,manual,150000,4,petrol,yes
3699,small_car,2007,manual,80000,1,petrol,no
490,small_car,1996,manual,80000,5,petrol,no
1900,small_car,2003,manual,100000,10,petrol,no
1000,small_car,2003,manual,150000,4,petrol,no
6000,convertible,2004,manual,40000,4,petrol,no
1000,small_car,2001,manual,150000,12,petrol,yes
4000,small_car,2004,manual,150000,2,diesel,no
